RXCUI,NDC,SUPPRESS
858810,23155077305,N
858810,23155077310,N
858810,35356087130,N
858810,35356087190,N
858810,45865040330,N
858810,45865040351,N
858810,45865040360,N
858810,45865040390,N
858810,49158050350,N
858810,49999034500,N
858810,49999034530,N
858810,50090069200,N
858810,50090069201,N
858810,50090069203,N
858810,50090456000,N
858810,50090456001,N
858810,50090456003,N
858810,51079095301,N
858810,51079095320,N
858810,51655027952,N
858810,51655034126,N
858810,51672404001,N
858810,51672404003,N
858810,52959094230,N
858810,55289098430,N
858810,55289098490,N
858810,58864076230,N
858810,60429018610,N
858810,60429018630,N
858810,60429018690,N
858810,60505005209,N
858810,60760022630,N
858810,60760039230,N
858810,61919069030,N
858810,61919069090,N
858810,63187039730,N
858810,63187039760,N
858810,63187039790,N
858810,63187097730,N
858810,63187097760,N
858810,63187097790,N
858810,63629152501,N
858810,63629152502,N
858810,63629152503,N
858810,64679092601,N
858810,64679092602,N
858810,64679092603,N
858810,64679092604,N
858810,64679092607,N
858810,64679092609,N
858810,64679092610,N
858810,66267038030,N
858810,66267038060,N
858810,66267038090,N
858810,66267038091,N
858810,66685030400,N
858810,66685030402,N
858810,68071330301,N
858810,68071330303,N
858810,68071330306,N
858810,68071330309,N
858810,68084039201,N
858810,68084039211,N
858810,68645045790,N
858810,68682071301,N
858810,68682071310,N
858810,68788730901,N
858810,68788730903,N
858810,68788730906,N
858810,68788730909,N
858810,69043003401,N
858810,69043003499,N
858810,70518002800,N
858810,70518004500,N
858810,70518004501,N
858810,70934049230,N
858810,70934049290,N
858810,70934068930,N
858810,71335047801,N
858810,71335047802,N
858810,71335047803,N
858810,71335047804,N
858812,00187014310,N
858812,00187014330,N
858812,00187014390,N
858813,00093002701,N
858813,00172419610,N
858813,00185012701,N
858813,00185012710,N
858813,00185012750,N
858813,00378105201,N
858813,00378105210,N
858813,00904550261,N
858813,15338021130,N
858813,16714044301,N
858813,16714044302,N
858813,23155070501,N
858813,23155070510,N
858813,45865040430,N
858813,45865040451,N
858813,45865040460,N
858813,45865040490,N
858813,49158050150,N
858813,49999023900,N
858813,49999023930,N
858813,49999023960,N
858813,50090068900,N
858813,50090068901,N
858813,50090316601,N
858813,50090337800,N
858813,50090337801,N
858813,50090529200,N
858813,50090529201,N
858813,51079095101,N
858813,51079095120,N
858813,51672403801,N
858813,51672403803,N
858813,53808110801,N
858813,55289069410,N
858813,55289069430,N
858813,55289069490,N
858813,55887059601,N
858813,58864075430,N
858813,60429018410,N
858813,60429018430,N
858813,60429018490,N
858813,60505005007,N
858813,60505005009,N
858813,60760022730,N
858813,60760077730,N
858813,61919037230,N
858813,61919037290,N
858813,63304083501,N
858813,63629152201,N
858813,63629152202,N
858813,63629152203,N
858813,63629152204,N
858813,63629152205,N
858813,64679092401,N
858813,64679092402,N
858813,64679092403,N
858813,64679092404,N
858813,64679092407,N
858813,64679092409,N
858813,64679092410,N
858813,66267041330,N
858813,66267041360,N
858813,66267041390,N
858813,66267041392,N
858813,66685030200,N
858813,66685030202,N
858813,68071306703,N
858813,68071306706,N
858813,68071306708,N
858813,68071306709,N
858813,68084039001,N
858813,68084039011,N
858813,68645045590,N
858813,68682071101,N
858813,68682071110,N
858813,68788727501,N
858813,68788727503,N
858813,68788727506,N
858813,68788727509,N
858813,69043003201,N
858813,69043003299,N
858813,70518156400,N
858813,70518156401,N
858813,70518234800,N
858813,70934056630,N
858813,70934071390,N
858813,71205007430,N
858813,71205007460,N
858813,71205007490,N
858813,71335030501,N
858813,71335030502,N
858813,71335030503,N
858813,71335030504,N
858813,71335030505,N
858815,00187014130,N
858815,00187014190,N
858815,55289062203,N
858815,55289062230,N
858815,66267025330,N
858817,00093002801,N
858817,00093002810,N
858817,00172419710,N
858817,00185014701,N
858817,00185014710,N
858817,00185014750,N
858817,00378105301,N
858817,00378105310,N
858817,00904561061,N
858817,10544017030,N
858817,10544063230,N
858817,15338022030,N
858817,16714044401,N
858817,16714044402,N
858817,23155077201,N
858817,23155077210,N
858817,33358012730,N
858817,35356086930,N
858817,35356086960,N
858817,35356086990,N
858817,45865039930,N
858817,45865039951,N
858817,45865039960,N
858817,45865039990,N
858817,49158050250,N
858817,49999024000,N
858817,49999024030,N
858817,50090069000,N
858817,50090069001,N
858817,50090069002,N
858817,50090069004,N
858817,50090327500,N
858817,50090327501,N
858817,50090327504,N
858817,51079095201,N
858817,51079095220,N
858817,51672403901,N
858817,51672403903,N
858817,52959018030,N
858817,52959018060,N
858817,55289059130,N
858817,55289059190,N
858817,55887061201,N
858817,55887061292,N
858817,58864075530,N
858817,60429018510,N
858817,60429018530,N
858817,60429018590,N
858817,60505005107,N
858817,60505005109,N
858817,61919027730,N
858817,61919027790,N
858817,63629152601,N
858817,63629152602,N
858817,63629152603,N
858817,63629152604,N
858817,63629152605,N
858817,63874065501,N
858817,64679092501,N
858817,64679092502,N
858817,64679092503,N
858817,64679092504,N
858817,64679092507,N
858817,64679092509,N
858817,64679092510,N
858817,66267032330,N
858817,66267032360,N
858817,66267032390,N
858817,66267032391,N
858817,66267100900,N
858817,66685030300,N
858817,66685030302,N
858817,67296075601,N
858817,67296075602,N
858817,68071324501,N
858817,68071324503,N
858817,68071324506,N
858817,68071324509,N
858817,68084039101,N
858817,68084039111,N
858817,68645045690,N
858817,68682071201,N
858817,68682071210,N
858817,68788724401,N
858817,68788724403,N
858817,68788724406,N
858817,68788724409,N
858817,68788767101,N
858817,68788767103,N
858817,68788767106,N
858817,68788767109,N
858817,69043003301,N
858817,69043003399,N
858817,70518119000,N
858817,70518119001,N
858817,70518166400,N
858817,70518166401,N
858817,70518262100,N
858817,70934052630,N
858817,70934052690,N
858817,70934070230,N
858817,71205007530,N
858817,71205007560,N
858817,71205007590,N
858817,71335005501,N
858817,71335005502,N
858817,71335005503,N
858817,71335005504,N
858817,71335005505,N
858817,72189015190,N
858817,72789003190,N
858819,00187014210,N
858819,00187014230,N
858819,00187014290,N
858819,55289048330,N
858824,00185015101,N
858824,00378071201,N
858824,00713104401,N
858824,51672404501,N
858824,51672404503,N
858824,55111013301,N
858824,55111013310,N
858824,55390071201,N
858824,60505020801,N
858828,00093105210,N
858828,00185017201,N
858828,00185017210,N
858828,00378072301,N
858828,00713105201,N
858828,51672404601,N
858828,51672404603,N
858828,55111013401,N
858828,55111013410,N
858828,55700020530,N
858828,60505020901,N
858828,63629321701,N
858828,68071414403,N
858828,68071414406,N
858828,68071414409,N
858828,68682014601,N
858828,71335087001,N
858828,71335087002,N
858830,00187014601,N
858830,00247144004,N
858830,55289048430,N
858830,64455014601,N
860510,51407005030,N
860510,57664066383,N
860510,60505367803,N
860510,60505471303,N
860512,00007337013,N
860512,00007338313,N
860516,51407005130,N
860516,57664066483,N
860516,60505367903,N
860516,60505471403,N
860518,00007337113,N
860518,00007338513,N
860518,35356051830,N
860522,51407005230,N
860522,57664066583,N
860522,60505368003,N
860522,60505471503,N
860524,00007337213,N
860524,00007338713,N
860532,51407005330,N
860532,57664066683,N
860532,60505368103,N
860532,60505471603,N
860534,00007337313,N
860534,00007337361,N
860534,00007338813,N
860534,35356049030,N
861402,00054034925,N
861402,49884003801,N
861402,60219150201,N
861402,66993006602,N
861402,69238150201,N
861404,59212000101,N
861404,59212000102,N
861404,65197000101,N
862006,00093596001,N
862006,00228285011,N
862006,00378106101,N
862006,00781545101,N
862006,24979053301,N
862006,24979053310,N
862006,42291032401,N
862006,60429096001,N
862006,60505392701,N
862006,60505392703,N
862006,60505392708,N
862006,63304092401,N
862006,63304092405,N
862006,63304092430,N
862006,63629110201,N
862006,70518277100,N
862006,71205094400,N
862006,71205094430,N
862006,71205094455,N
862006,71205094460,N
862006,71205094490,N
862010,54092051302,N
862010,54092051303,N
862013,00093596101,N
862013,00228285111,N
862013,00378106201,N
862013,00781545201,N
862013,10370053401,N
862013,24979053401,N
862013,24979053410,N
862013,42291032501,N
862013,60429096101,N
862013,60505392801,N
862013,60505392803,N
862013,60505392808,N
862013,63304092501,N
862013,63304092505,N
862013,63304092530,N
862013,63629110301,N
862013,63629713801,N
862013,63629820301,N
862013,71205094500,N
862013,71205094530,N
862013,71205094555,N
862013,71205094560,N
862013,71205094590,N
862015,54092051502,N
862015,54092051503,N
862019,00093596301,N
862019,00228285311,N
862019,00378106301,N
862019,00781545601,N
862019,10370053601,N
862019,24979053601,N
862019,24979053610,N
862019,42291032601,N
862019,60429096201,N
862019,60505392901,N
862019,60505392903,N
862019,60505392908,N
862019,63304092601,N
862019,63304092605,N
862019,63304092630,N
862019,63629110401,N
862019,71205094600,N
862019,71205094630,N
862019,71205094655,N
862019,71205094660,N
862019,71205094690,N
862021,54092051702,N
862021,54092051703,N
862025,00093596401,N
862025,00228285511,N
862025,00378106501,N
862025,00781545701,N
862025,24979053801,N
862025,24979053810,N
862025,42291032701,N
862025,60429096301,N
862025,60505393001,N
862025,60505393003,N
862025,60505393008,N
862025,63304092701,N
862025,63304092705,N
862025,63304092730,N
862025,63629110501,N
862025,71205094700,N
862025,71205094730,N
862025,71205094755,N
862025,71205094760,N
862025,71205094790,N
862027,54092051902,N
866412,00185028301,N
866412,00378459710,N
866412,00378459777,N
866412,00527260237,N
866412,00527260243,N
866412,00615782505,N
866412,00615782539,N
866412,00904632461,N
866412,16714085401,N
866412,16714085402,N
866412,16714085403,N
866412,24979003901,N
866412,24979003902,N
866412,24979003903,N
866412,31722059101,N
866412,31722059130,N
866412,43063084130,N
866412,43353079516,N
866412,43353079560,N
866412,45963067711,N
866412,45963067796,N
866412,50090384700,N
866412,50090384701,N
866412,50090384702,N
866412,50090505300,N
866412,50090541100,N
866412,50090541101,N
866412,50090541200,N
866412,50090541300,N
866412,50090541301,N
866412,50268054211,N
866412,50268054215,N
866412,50742061701,N
866412,50742061705,N
866412,50742061710,N
866412,50742061790,N
866412,50742061799,N
866412,50816010002,N
866412,50816010003,N
866412,51079017101,N
866412,51079017103,N
866412,51407040501,N
866412,51407040510,N
866412,55111046801,N
866412,55111046805,N
866412,55111046830,N
866412,55111046860,N
866412,55111046878,N
866412,55111046879,N
866412,55154713400,N
866412,55154727900,N
866412,55700023230,N
866412,55700023260,N
866412,55700023290,N
866412,60050000301,N
866412,60050000310,N
866412,60429014101,N
866412,60429014110,N
866412,60687041301,N
866412,60687041311,N
866412,60760046890,N
866412,60760049290,N
866412,60760063590,N
866412,61919033430,N
866412,61919033490,N
866412,61919076130,N
866412,61919076190,N
866412,62037083201,N
866412,62037083210,N
866412,63187054730,N
866412,63187054760,N
866412,63187054790,N
866412,63187076830,N
866412,63187076860,N
866412,63187076890,N
866412,63629438701,N
866412,63629438702,N
866412,63629438703,N
866412,63629438704,N
866412,63629438705,N
866412,63629438706,N
866412,63629715301,N
866412,63629810001,N
866412,63629823701,N
866412,63629823702,N
866412,63629823703,N
866412,63739045410,N
866412,63739045441,N
866412,64679073601,N
866412,64679073602,N
866412,64679073603,N
866412,64679073605,N
866412,64679073608,N
866412,64679073609,N
866412,64679084802,N
866412,64679084803,N
866412,64679084810,N
866412,67877059201,N
866412,67877059205,N
866412,67877059210,N
866412,67877059230,N
866412,67877059260,N
866412,68001011900,N
866412,68001011903,N
866412,68001035800,N
866412,68001035803,N
866412,68001047000,N
866412,68001047008,N
866412,68001050200,N
866412,68001050203,N
866412,68001050208,N
866412,68071192103,N
866412,68071192106,N
866412,68071192109,N
866412,68071437703,N
866412,68071437706,N
866412,68071437709,N
866412,68071528201,N
866412,68084067301,N
866412,68084067311,N
866412,68382056601,N
866412,68382056605,N
866412,68382056610,N
866412,68645047954,N
866412,68788726301,N
866412,68788726302,N
866412,68788726303,N
866412,68788726306,N
866412,68788726309,N
866412,69097040802,N
866412,69097040807,N
866412,69097040815,N
866412,70436016601,N
866412,70436016602,N
866412,70436016603,N
866412,70518231000,N
866412,70518277000,N
866412,70518306200,N
866412,70771134000,N
866412,70771134001,N
866412,70771134005,N
866412,70934031930,N
866412,70934031990,N
866412,70934050230,N
866412,70934050290,N
866412,70934072590,N
866412,71205033630,N
866412,71205033660,N
866412,71205033690,N
866412,71335016701,N
866412,71335016702,N
866412,71335016703,N
866412,71335016704,N
866412,71335016705,N
866412,71335016706,N
866412,71335078601,N
866412,71335078602,N
866412,71335078603,N
866412,71335078604,N
866412,71335078605,N
866412,71335078606,N
866412,71610048445,N
866412,71610048460,N
866412,71610050945,N
866412,71610050960,N
866412,76519111403,N
866414,00186109205,N
866414,00186109230,N
866414,00186109235,N
866414,00186109239,N
866414,49999048400,N
866414,49999048430,N
866414,58864075930,N
866414,67544049145,N
866414,67544049153,N
866414,67544049160,N
866414,67544049180,N
866414,67544049182,N
866414,67544049199,N
866414,70347010001,N
866414,70347010002,N
866414,70347010003,N
866414,71610003845,N
866414,71610003860,N
866419,00185028401,N
866419,00378459805,N
866419,00378459877,N
866419,00527260337,N
866419,00527260343,N
866419,16714085501,N
866419,16714085502,N
866419,24979004001,N
866419,24979004009,N
866419,31722059201,N
866419,31722059230,N
866419,45963067811,N
866419,50268054311,N
866419,50268054315,N
866419,50742061801,N
866419,50742061805,N
866419,50742061810,N
866419,50742061890,N
866419,50742061899,N
866419,50816020002,N
866419,50816020003,N
866419,51407040601,N
866419,51407040608,N
866419,51407040610,N
866419,55111046901,N
866419,55111046905,N
866419,55111046930,N
866419,55111046960,N
866419,55111046978,N
866419,55111046979,N
866419,60050000401,N
866419,60050000410,N
866419,60429014201,N
866419,60429014210,N
866419,62037083301,N
866419,64679073701,N
866419,64679073702,N
866419,64679073703,N
866419,64679073705,N
866419,64679073708,N
866419,64679084902,N
866419,64679084903,N
866419,67877059301,N
866419,67877059305,N
866419,67877059310,N
866419,67877059330,N
866419,67877059360,N
866419,68001012000,N
866419,68001012003,N
866419,68001036000,N
866419,68001036003,N
866419,68001047100,N
866419,68001050300,N
866419,68382056701,N
866419,68382056705,N
866419,68382056710,N
866419,69097040902,N
866419,69097040907,N
866419,69097040915,N
866419,70436016701,N
866419,70436016702,N
866419,70436016703,N
866419,70771134100,N
866419,70771134101,N
866419,70771134105,N
866419,71610049645,N
866419,71610049660,N
866421,49999099600,N
866421,67544057382,N
866421,70347020001,N
866421,70347020002,N
866421,70347020003,N
866421,71610037345,N
866421,71610037360,N
866427,00185028101,N
866427,00185028110,N
866427,00378459510,N
866427,00378459577,N
866427,00527260037,N
866427,00527260043,N
866427,00615782305,N
866427,00615782330,N
866427,00615782339,N
866427,00904632206,N
866427,00904632261,N
866427,16714085201,N
866427,16714085202,N
866427,16714085203,N
866427,24979003701,N
866427,24979003702,N
866427,24979003703,N
866427,31722058901,N
866427,31722058930,N
866427,35356093430,N
866427,35356093460,N
866427,35356093490,N
866427,43063062430,N
866427,43063062490,N
866427,43353001645,N
866427,43353001660,N
866427,45963070911,N
866427,45963070996,N
866427,50090374600,N
866427,50090374601,N
